block_id,event_count,unique_templates,unique_components,total_ip_count,exception_event,verification_event,delete_event,allocate_event,trace_time_difference,prediction,anomaly_score,anomaly
blk_7679838117000095334,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7703498406755483188,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_7705518309270121951,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7713504868233504097,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_7720864196601815614,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_7721951162137927252,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_7733243482102436613,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_773599351835388127,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_7736147489540456118,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_774612454978154966,1,1,1,0,0,1,0,0,0,-1,-0.09982907586517553,ANOMALY
blk_7754477838724397551,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_7760079751081658559,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_7780461223860192433,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_7791237942696729620,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_7819984111120374407,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_7830067201550857864,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7837529475466774167,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_7838843222458775811,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7841365850685201915,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_7851643274522055587,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7855353385462032387,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_7864850143895703065,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7872746846750105239,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7888946331804732825,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7891129742741763034,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_7901008236334420364,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_7908524857056299716,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_7922331746517419368,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7924393760966842810,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_7929144620252342335,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7932704730736035192,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_7940316270494947483,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_7942183449206967755,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_797263375273454863,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_7985460426680885040,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_798664047382151445,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_7996616083434301906,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8005746184358076390,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8007544297333060851,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8015913224713045110,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8048594464172649365,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_8049943837789435742,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_805187982300776163,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_805587860540600864,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8059204889272489644,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_8060713381303305129,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_8063831442998721547,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8083872765147994327,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8087142318511408355,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8097409435735325492,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8102707766842966459,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8116683912654412228,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8145984793403459836,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8155177385081669900,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_815809455641029563,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_8181993091797661153,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8188837227311063557,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8189008752707332487,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8196657927516481490,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_8201813022998766557,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8215843708467112607,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_8222237992861447018,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8229193803249955061,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_8229768485681546149,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_8235751201501175836,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8247499802516177421,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_8249475180346179102,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8254500345987409515,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_826351419727053015,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8285441926344578159,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_8291449241650212794,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8291708741145026623,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8302956190102508375,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8303284829424905326,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8303413189200230139,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_830855781964014378,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8320088109701056055,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_8323519561483823145,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8348114876238571434,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_8350646254685996250,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_8376667364205250596,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_8384329882986724706,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_8384967715738359346,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8404604116961181201,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_8408125361497769001,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8418106412701718933,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_8422946850755720617,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_8436095180790908547,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8442157310069672329,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_8452214765874767801,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8457344665564381337,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8459274965060101250,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_8466246428293623262,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_8473858691873523269,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8474920544984206742,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8478683141242372735,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_8482111101480751895,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8483848473254499625,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8487226415276391460,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_8492196963764530259,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8493856762887493521,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_8512974147315737844,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8521306385156958668,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8527475857502481768,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8527562124953828227,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8550326614414622861,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_8556592730481313831,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8561332122820208519,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_8574493302165689212,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8591104451552720112,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8596624696139957935,2,2,2,2,0,0,0,1,0,-1,-0.05128994468211279,ANOMALY
blk_859668537217019080,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_8598135237831029828,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8602496359012842630,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_8615522912610884162,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_865453227320668516,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_8655748951361667770,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8663640697928077697,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8692428775973608797,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8693774866554287286,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8699194381234371727,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8699831307500970779,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8708862520108736953,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_8711213005689112399,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8716294289715825928,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_871974742726663441,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_8751697793900992450,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8752665860595246441,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8761138012128091849,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8761786041973172187,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8763662564934652249,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8772892713521115147,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8787656642683881295,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8829027411458566099,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8842097432176169457,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_8850044049297409379,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8854625173826438305,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_8861349372992394289,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_8871064397020855320,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_8882415653769775762,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_8894334107354324777,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8902425017314766082,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8907528844412790999,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8924207394547472950,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_892900079071425422,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8929806114713265094,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8935202950442998446,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_8942969309743886844,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8950932638808086257,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8952177028039691517,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8962411947457130719,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_8968608251219902913,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8971893898579544235,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_8981795097778421111,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_8988793695103110546,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_8992894896370738220,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_8993862241777591326,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_9014154925388243050,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_901963876338651405,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_9034824096129858680,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_9034993982993401678,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_903961454948542202,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_9060964400089016309,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_9072486569292195232,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_9072829105973334075,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_9074030793567748915,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_9074726164158535746,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_9076677650086747187,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_9081834782322008396,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_9085898147979939648,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_9093049293972551787,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_9093176996492793041,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_9095955277706686312,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_9103049989653819836,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_9107849594802857322,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_9111860234027679206,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_9121519145462575118,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_9131004320470011870,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_9142114171015520823,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_9146254623576405494,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_9163807899833139121,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_9169945668827621796,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_9173199815015538212,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_9188832735514090334,1,1,1,0,0,1,0,0,0,-1,-0.09982907586517553,ANOMALY
blk_9212264480425680329,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_9216955386716663841,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_92273823183917102,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_92946806844541836,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_931297048899943584,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_939695665085237271,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_955083461510572332,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_995094303184954394,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
