date,time,log_id,level,component,message,event_template,template_frequency,block_id,events_in_trace
81111,23149,19,INFO,dfs.FSDataset,Deleting block blk_-7411858598798393933 file /mnt/hadoop/dfs/data/current/subdir24/blk_-7411858598798393933,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir24/<BLOCK>,6,blk_-7411858598798393933,1
81111,23156,19,INFO,dfs.FSDataset,Deleting block blk_-5429479049793046826 file /mnt/hadoop/dfs/data/current/subdir34/blk_-5429479049793046826,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir34/<BLOCK>,11,blk_-5429479049793046826,1
81111,23158,19,INFO,dfs.FSDataset,Deleting block blk_-6431101765137189231 file /mnt/hadoop/dfs/data/current/subdir33/blk_-6431101765137189231,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir33/<BLOCK>,8,blk_-6431101765137189231,1
81111,23216,19,INFO,dfs.FSDataset,Deleting block blk_-2923662094689783995 file /mnt/hadoop/dfs/data/current/subdir38/blk_-2923662094689783995,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir38/<BLOCK>,8,blk_-2923662094689783995,1
81111,23222,17683,INFO,dfs.DataNode$DataXceiver,10.250.14.143:50010 Served block blk_-664656559337730574 to /10.250.7.96,<IP>:<PORT> Served block <BLOCK> to /<IP>,80,blk_-664656559337730574,1
81111,23222,17788,INFO,dfs.DataNode$PacketResponder,Received block blk_3224393364314749254 of size 67108864 from /10.251.37.240,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_3224393364314749254,1
81111,23229,19,INFO,dfs.FSDataset,Deleting block blk_1483582953997932733 file /mnt/hadoop/dfs/data/current/subdir7/blk_1483582953997932733,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir7/<BLOCK>,3,blk_1483582953997932733,1
81111,23230,19,INFO,dfs.FSDataset,Deleting block blk_-3607708283707030582 file /mnt/hadoop/dfs/data/current/subdir31/blk_-3607708283707030582,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir31/<BLOCK>,5,blk_-3607708283707030582,1
81111,23234,19,INFO,dfs.FSDataset,Deleting block blk_4365203784873840210 file /mnt/hadoop/dfs/data/current/subdir1/blk_4365203784873840210,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir1/<BLOCK>,7,blk_4365203784873840210,1
81111,23243,19,INFO,dfs.FSDataset,Deleting block blk_1920931690498309324 file /mnt/hadoop/dfs/data/current/subdir42/blk_1920931690498309324,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir42/<BLOCK>,5,blk_1920931690498309324,1
81111,23243,19,INFO,dfs.FSDataset,Deleting block blk_2731746367139956284 file /mnt/hadoop/dfs/data/current/subdir15/blk_2731746367139956284,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir15/<BLOCK>,7,blk_2731746367139956284,1
81111,23247,19,INFO,dfs.FSDataset,Deleting block blk_3312198496468502316 file /mnt/hadoop/dfs/data/current/subdir36/blk_3312198496468502316,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir36/<BLOCK>,7,blk_3312198496468502316,1
81111,23247,19,INFO,dfs.FSDataset,Deleting block blk_-626413149556394155 file /mnt/hadoop/dfs/data/current/subdir26/blk_-626413149556394155,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir26/<BLOCK>,6,blk_-626413149556394155,1
81111,23248,18,INFO,dfs.FSDataset,Deleting block blk_1350741653957819140 file /mnt/hadoop/dfs/data/current/subdir32/blk_1350741653957819140,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir32/<BLOCK>,6,blk_1350741653957819140,1
81111,23248,19,INFO,dfs.FSDataset,Deleting block blk_6675564098604634452 file /mnt/hadoop/dfs/data/current/subdir1/blk_6675564098604634452,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir1/<BLOCK>,7,blk_6675564098604634452,1
81111,23249,19,INFO,dfs.FSDataset,Deleting block blk_1692958087244489888 file /mnt/hadoop/dfs/data/current/subdir62/blk_1692958087244489888,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir62/<BLOCK>,2,blk_1692958087244489888,1
81111,23250,18,INFO,dfs.FSDataset,Deleting block blk_5528471097481810388 file /mnt/hadoop/dfs/data/current/subdir5/blk_5528471097481810388,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir5/<BLOCK>,4,blk_5528471097481810388,1
81111,23250,19,INFO,dfs.FSDataset,Deleting block blk_797263375273454863 file /mnt/hadoop/dfs/data/current/subdir16/blk_797263375273454863,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir16/<BLOCK>,5,blk_797263375273454863,1
81111,23255,19,INFO,dfs.FSDataset,Deleting block blk_5209577451013188921 file /mnt/hadoop/dfs/data/current/subdir24/blk_5209577451013188921,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir24/<BLOCK>,6,blk_5209577451013188921,1
81111,23304,18,INFO,dfs.FSDataset,Deleting block blk_4713539908695785630 file /mnt/hadoop/dfs/data/current/subdir39/blk_4713539908695785630,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir39/<BLOCK>,6,blk_4713539908695785630,1
81111,23310,19,INFO,dfs.FSDataset,Deleting block blk_6148201552996212693 file /mnt/hadoop/dfs/data/current/subdir15/blk_6148201552996212693,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir15/<BLOCK>,7,blk_6148201552996212693,1
81111,23328,19,INFO,dfs.FSDataset,Deleting block blk_9014154925388243050 file /mnt/hadoop/dfs/data/current/subdir28/blk_9014154925388243050,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir28/<BLOCK>,4,blk_9014154925388243050,1
81111,23330,19,INFO,dfs.FSDataset,Deleting block blk_8761138012128091849 file /mnt/hadoop/dfs/data/current/subdir33/blk_8761138012128091849,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir33/<BLOCK>,8,blk_8761138012128091849,1
81111,23749,17857,INFO,dfs.DataNode$PacketResponder,Received block blk_-4071286774767564790 of size 67108864 from /10.251.197.226,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-4071286774767564790,1
81111,23914,17773,INFO,dfs.DataNode$DataXceiver,10.251.122.65:50010 Served block blk_2866275036574950116 to /10.250.11.53,<IP>:<PORT> Served block <BLOCK> to /<IP>,80,blk_2866275036574950116,1
81111,24105,17911,INFO,dfs.DataNode$PacketResponder,Received block blk_-6811519872198278365 of size 67108864 from /10.250.6.4,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-6811519872198278365,1
81111,24133,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.19:50010 is added to blk_6748710057489679257 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_6748710057489679257,1
81111,24247,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.209:50010 is added to blk_1833093108290599780 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_1833093108290599780,1
81111,24304,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_9163807899833139121 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_9163807899833139121,1
81111,24309,17772,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3941798034503185737 src: /10.250.11.85:42358 dest: /10.250.11.85:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_3941798034503185737,1
81111,24325,17904,INFO,dfs.DataNode$PacketResponder,Received block blk_6894918622505820383 of size 67108864 from /10.250.14.143,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_6894918622505820383,1
81111,24443,17867,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6491424745418112176 src: /10.251.214.130:57008 dest: /10.251.214.130:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_6491424745418112176,1
81111,24443,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000115_0/part-00115. blk_-17685631368401548,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000115_0/part-<NUM>. <BLOCK>,1,blk_-17685631368401548,1
81111,24724,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000176_0/part-00176. blk_8924207394547472950,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000176_0/part-<NUM>. <BLOCK>,1,blk_8924207394547472950,1
81111,24742,17976,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4526931594457272384 src: /10.251.43.147:40348 dest: /10.251.43.147:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-4526931594457272384,1
81111,24831,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.242:50010 is added to blk_5390763359901143305 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_5390763359901143305,1
81111,24901,18086,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-11867600358649678 src: /10.251.75.79:46421 dest: /10.251.75.79:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-11867600358649678,1
81111,24901,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.194:50010 is added to blk_2430417102497887445 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_2430417102497887445,1
81111,24901,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_-747046374856916711 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-747046374856916711,1
81111,25101,18187,INFO,dfs.DataNode$PacketResponder,Received block blk_5062112794659861146 of size 67108864 from /10.251.91.84,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_5062112794659861146,1
81111,25208,18218,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-116589515245909549 src: /10.251.203.179:33198 dest: /10.251.203.179:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-116589515245909549,1
81111,25335,17997,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4628975089896927394 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_4628975089896927394,1
81111,25336,18090,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-764747190320632607 src: /10.251.127.191:49914 dest: /10.251.127.191:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-764747190320632607,1
81111,25346,18124,INFO,dfs.DataNode$PacketResponder,Received block blk_-8015797075596093783 of size 67108864 from /10.250.11.194,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-8015797075596093783,1
81111,25424,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-1675768179383804109 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-1675768179383804109,1
81111,25607,18122,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1155029843511109085 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_1155029843511109085,1
81111,25619,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.113:50010 is added to blk_9060964400089016309 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_9060964400089016309,1
81111,25634,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-1417908110808566576 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-1417908110808566576,1
81111,25653,18457,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-7483426835701512490 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-7483426835701512490,1
81111,25732,18087,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3752135158991310104 src: /10.251.70.5:44375 dest: /10.251.70.5:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-3752135158991310104,1
81111,25811,18303,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8649503431827393598 src: /10.251.199.19:48778 dest: /10.251.199.19:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-8649503431827393598,1
81111,25903,18116,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6883339133893273874 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-6883339133893273874,1
81111,25915,18170,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_3695169334833427187 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_3695169334833427187,1
81111,25945,18127,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6055109613223910610 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_6055109613223910610,1
81111,30015,18180,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1868325377308234190 src: /10.251.42.207:50666 dest: /10.251.42.207:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-1868325377308234190,1
81111,30017,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_-6338549285508312302 size 3530010,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-6338549285508312302,1
81111,30051,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_-900758580041645081 size 3543900,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-900758580041645081,1
81111,30153,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.3:50010 is added to blk_1756478622414930264 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_1756478622414930264,1
81111,30225,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.47:50010 is added to blk_-6555060221133060529 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-6555060221133060529,1
81111,30233,18516,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9076677650086747187 src: /10.251.35.1:52094 dest: /10.251.35.1:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_9076677650086747187,1
81111,30236,18183,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4165562468976768862 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-4165562468976768862,1
81111,30240,18460,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-3295982945091621137 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-3295982945091621137,1
81111,30300,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_-7637577152926063076 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-7637577152926063076,1
81111,30318,18190,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3181161977343808286 src: /10.251.43.21:40127 dest: /10.251.43.21:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_3181161977343808286,1
81111,30414,18143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6807535563873595117 src: /10.250.17.177:48934 dest: /10.250.17.177:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_6807535563873595117,1
81111,30416,18548,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7513976340045981966 src: /10.251.42.207:36468 dest: /10.251.42.207:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_7513976340045981966,1
81111,30418,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001061_0/part-01061. blk_-749176535135404637,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001061_0/part-<NUM>. <BLOCK>,1,blk_-749176535135404637,1
81111,30501,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.245:50010 is added to blk_-7909610753867924116 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-7909610753867924116,1
81111,30726,18409,INFO,dfs.DataNode$PacketResponder,Received block blk_-7247291679155656679 of size 67108864 from /10.250.10.176,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-7247291679155656679,1
81111,30736,18126,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-6369730481066968769 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-6369730481066968769,1
81111,30745,18290,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7780461223860192433 src: /10.251.127.191:58148 dest: /10.251.127.191:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_7780461223860192433,1
81111,30942,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001281_0/part-01281. blk_2084123600915946046,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001281_0/part-<NUM>. <BLOCK>,1,blk_2084123600915946046,1
81111,30946,18336,INFO,dfs.DataNode$DataXceiver,Receiving block blk_92273823183917102 src: /10.250.15.67:53441 dest: /10.250.15.67:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_92273823183917102,1
81111,30950,18479,INFO,dfs.DataNode$PacketResponder,Received block blk_-1141332313413855099 of size 67108864 from /10.251.89.155,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-1141332313413855099,1
81111,30958,18454,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3016571528120363023 src: /10.251.194.102:60235 dest: /10.251.194.102:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_3016571528120363023,1
81111,31106,18346,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7678242108759603056 src: /10.251.125.193:33553 dest: /10.251.125.193:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-7678242108759603056,1
81111,31143,18339,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7526023914950151999 src: /10.250.5.161:48457 dest: /10.250.5.161:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-7526023914950151999,1
81111,31257,18567,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6380328072112550668 src: /10.250.6.191:37701 dest: /10.250.6.191:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-6380328072112550668,1
